7 0.976805 0.0231948 
7.1 0.976528 0.0234717 
7.2 0.976248 0.0237518 
7.3 0.975965 0.024035 
7.4 0.975678 0.0243215 
7.5 0.975389 0.0246113 
7.6 0.975096 0.0249044 
7.7 0.974799 0.0252008 
7.8 0.974499 0.0255006 
7.9 0.974196 0.0258038 
8 0.97389 0.0261105 
8.1 0.973579 0.0264206 
8.2 0.973266 0.0267343 
8.3 0.972949 0.0270515 
8.4 0.972628 0.0273723 
8.5 0.972303 0.0276967 
8.6 0.971975 0.0280248 
8.7 0.971643 0.0283566 
8.8 0.971308 0.0286921 
8.9 0.970969 0.0290314 
9 0.970625 0.0293745 
9.1 0.970279 0.0297215 
9.2 0.969928 0.0300723 
9.3 0.969573 0.0304271 
9.4 0.969214 0.0307859 
9.5 0.968851 0.0311486 
9.6 0.968485 0.0315154 
9.7 0.968114 0.0318863 
9.8 0.967739 0.0322613 
9.9 0.96736 0.0326404 
10 0.966976 0.0330238 
10.1 0.966589 0.0334114 
10.2 0.966197 0.0338033 
10.3 0.9658 0.0341995 
10.4 0.9654 0.0346001 
10.5 0.964995 0.0350051 
10.6 0.964585 0.0354146 
10.7 0.964171 0.0358285 
10.8 0.963753 0.036247 
10.9 0.96333 0.0366701 
11 0.962902 0.0370978 
11.1 0.96247 0.0375301 
11.2 0.962033 0.0379672 
11.3 0.961591 0.038409 
11.4 0.961144 0.0388556 
11.5 0.960693 0.0393071 
11.6 0.960237 0.0397634 
11.7 0.959775 0.0402247 
11.8 0.959309 0.0406909 
11.9 0.958838 0.0411622 
12 0.958362 0.0416385 
12.1 0.95788 0.0421199 
12.2 0.957394 0.0426065 
12.3 0.956902 0.0430983 
12.4 0.956405 0.0435953 
12.5 0.955902 0.0440976 
12.6 0.955395 0.0446053 
12.7 0.954882 0.0451183 
12.8 0.954363 0.0456368 
12.9 0.953839 0.0461607 
13 0.95331 0.0466902 
13.1 0.952775 0.0472252 
13.2 0.952234 0.0477659 
13.3 0.951688 0.0483122 
13.4 0.951136 0.0488642 
13.5 0.950578 0.049422 
13.6 0.950014 0.0499856 
13.7 0.949445 0.0505551 
13.8 0.94887 0.0511304 
13.9 0.948288 0.0517117 
14 0.947701 0.052299 
14.1 0.947108 0.0528924 
14.2 0.946508 0.0534918 
14.3 0.945903 0.0540974 
14.4 0.945291 0.0547092 
14.5 0.944673 0.0553272 
14.6 0.944048 0.0559515 
14.7 0.943418 0.0565821 
14.8 0.942781 0.0572192 
14.9 0.942137 0.0578626 
15 0.941487 0.0585125 
15.1 0.940831 0.059169 
15.2 0.940168 0.059832 
15.3 0.939498 0.0605017 
15.4 0.938822 0.061178 
15.5 0.938139 0.061861 
15.6 0.937449 0.0625508 
15.7 0.936753 0.0632474 
15.8 0.936049 0.0639509 
15.9 0.935339 0.0646613 
16 0.934621 0.0653787 
16.1 0.933897 0.066103 
16.2 0.933166 0.0668345 
16.3 0.932427 0.067573 
16.4 0.931681 0.0683186 
16.5 0.930929 0.0690715 
16.6 0.930168 0.0698316 
16.7 0.929401 0.0705989 
16.8 0.928626 0.0713737 
16.9 0.927844 0.0721557 
17 0.927055 0.0729453 
17.1 0.926258 0.0737422 
17.2 0.925453 0.0745467 
17.3 0.924641 0.0753588 
17.4 0.923822 0.0761784 
17.5 0.922994 0.0770057 
17.6 0.922159 0.0778407 
17.7 0.921317 0.0786835 
17.8 0.920466 0.079534 
17.9 0.919608 0.0803923 
18 0.918742 0.0812585 
18.1 0.917867 0.0821326 
18.2 0.916985 0.0830146 
18.3 0.916095 0.0839046 
18.4 0.915197 0.0848026 
18.5 0.914291 0.0857088 
18.6 0.913377 0.086623 
18.7 0.912455 0.0875453 
18.8 0.911524 0.0884759 
18.9 0.910585 0.0894146 
19 0.909638 0.0903616 
19.1 0.908683 0.091317 
19.2 0.907719 0.0922806 
19.3 0.906747 0.0932526 
19.4 0.905767 0.094233 
19.5 0.904778 0.0952218 
19.6 0.903781 0.0962191 
19.7 0.902775 0.0972249 
19.8 0.901761 0.0982392 
19.9 0.900738 0.0992621 
20 0.899706 0.100294 
20.1 0.898666 0.101334 
20.2 0.897618 0.102382 
20.3 0.89656 0.10344 
20.4 0.895494 0.104506 
20.5 0.894419 0.105581 
20.6 0.893336 0.106664 
20.7 0.892243 0.107757 
20.8 0.891142 0.108858 
20.9 0.890032 0.109968 
21 0.888913 0.111087 
21.1 0.887786 0.112214 
21.2 0.886649 0.113351 
21.3 0.885503 0.114497 
21.4 0.884349 0.115651 
21.5 0.883186 0.116814 
21.6 0.882013 0.117987 
21.7 0.880832 0.119168 
21.8 0.879642 0.120358 
21.9 0.878443 0.121557 
22 0.877235 0.122765 
22.1 0.876017 0.123983 
22.2 0.874791 0.125209 
22.3 0.873556 0.126444 
22.4 0.872312 0.127688 
22.5 0.871059 0.128941 
22.6 0.869796 0.130204 
22.7 0.868525 0.131475 
22.8 0.867245 0.132755 
22.9 0.865955 0.134045 
23 0.864657 0.135343 
23.1 0.86335 0.13665 
23.2 0.862033 0.137967 
23.3 0.860708 0.139292 
23.4 0.859373 0.140627 
23.5 0.85803 0.14197 
23.6 0.856678 0.143322 
23.7 0.855316 0.144684 
23.8 0.853946 0.146054 
23.9 0.852567 0.147433 
24 0.851179 0.148821 
24.1 0.849782 0.150218 
24.2 0.848376 0.151624 
24.3 0.846962 0.153038 
24.4 0.845538 0.154462 
24.5 0.844106 0.155894 
24.6 0.842665 0.157335 
24.7 0.841215 0.158785 
24.8 0.839757 0.160243 
24.9 0.83829 0.16171 
25 0.836814 0.163186 
25.1 0.83533 0.16467 
25.2 0.833837 0.166163 
25.3 0.832335 0.167665 
25.4 0.830825 0.169175 
25.5 0.829307 0.170693 
25.6 0.82778 0.17222 
25.7 0.826245 0.173755 
25.8 0.824702 0.175298 
25.9 0.823151 0.176849 
26 0.821591 0.178409 
26.1 0.820023 0.179977 
26.2 0.818447 0.181553 
26.3 0.816863 0.183137 
26.4 0.815271 0.184729 
26.5 0.813672 0.186328 
26.6 0.812064 0.187936 
26.7 0.810449 0.189551 
26.8 0.808826 0.191174 
26.9 0.807195 0.192805 
27 0.805557 0.194443 
27.1 0.803911 0.196089 
27.2 0.802258 0.197742 
27.3 0.800598 0.199402 
27.4 0.79893 0.20107 
27.5 0.797255 0.202745 
27.6 0.795573 0.204427 
27.7 0.793884 0.206116 
27.8 0.792188 0.207812 
27.9 0.790486 0.209514 
28 0.788776 0.211224 
28.1 0.78706 0.21294 
28.2 0.785337 0.214663 
28.3 0.783608 0.216392 
28.4 0.781873 0.218127 
28.5 0.780131 0.219869 
28.6 0.778383 0.221617 
28.7 0.776629 0.223371 
28.8 0.774869 0.225131 
28.9 0.773103 0.226897 
29 0.771332 0.228668 
29.1 0.769554 0.230446 
29.2 0.767771 0.232229 
29.3 0.765983 0.234017 
29.4 0.76419 0.23581 
29.5 0.762391 0.237609 
29.6 0.760587 0.239413 
29.7 0.758778 0.241222 
29.8 0.756964 0.243036 
29.9 0.755146 0.244854 
30 0.753323 0.246677 
30.1 0.751495 0.248505 
30.2 0.749663 0.250337 
30.3 0.747827 0.252173 
30.4 0.745987 0.254013 
30.5 0.744142 0.255858 
30.6 0.742294 0.257706 
30.7 0.740442 0.259558 
30.8 0.738587 0.261413 
30.9 0.736727 0.263273 
31 0.734865 0.265135 
31.1 0.732999 0.267001 
31.2 0.731131 0.268869 
31.3 0.729259 0.270741 
31.4 0.727384 0.272616 
31.5 0.725507 0.274493 
31.6 0.723628 0.276372 
31.7 0.721745 0.278255 
31.8 0.719861 0.280139 
31.9 0.717974 0.282026 
32 0.716086 0.283914 
32.1 0.714196 0.285804 
32.2 0.712304 0.287696 
32.3 0.71041 0.28959 
32.4 0.708515 0.291485 
32.5 0.706619 0.293381 
32.6 0.704721 0.295279 
32.7 0.702823 0.297177 
32.8 0.700923 0.299077 
32.9 0.699023 0.300977 
33 0.697123 0.302877 
33.1 0.695222 0.304778 
33.2 0.693321 0.306679 
33.3 0.691419 0.308581 
33.4 0.689518 0.310482 
33.5 0.687617 0.312383 
33.6 0.685716 0.314284 
33.7 0.683815 0.316185 
33.8 0.681915 0.318085 
33.9 0.680016 0.319984 
34 0.678118 0.321882 
34.1 0.676221 0.323779 
34.2 0.674325 0.325675 
34.3 0.67243 0.32757 
34.4 0.670537 0.329463 
34.5 0.668645 0.331355 
34.6 0.666755 0.333245 
34.7 0.664867 0.335133 
34.8 0.662981 0.337019 
34.9 0.661098 0.338902 
35 0.659216 0.340784 
35.1 0.657337 0.342663 
35.2 0.655461 0.344539 
35.3 0.653587 0.346413 
35.4 0.651716 0.348284 
35.5 0.649848 0.350152 
35.6 0.647983 0.352017 
35.7 0.646121 0.353879 
35.8 0.644263 0.355737 
35.9 0.642409 0.357591 
36 0.640558 0.359442 
36.1 0.63871 0.36129 
36.2 0.636867 0.363133 
36.3 0.635028 0.364972 
36.4 0.633193 0.366807 
36.5 0.631362 0.368638 
36.6 0.629535 0.370465 
36.7 0.627713 0.372287 
36.8 0.625896 0.374104 
36.9 0.624084 0.375916 
37 0.622276 0.377724 
37.1 0.620474 0.379526 
37.2 0.618676 0.381324 
37.3 0.616884 0.383116 
37.4 0.615097 0.384903 
37.5 0.613316 0.386684 
37.6 0.61154 0.38846 
37.7 0.60977 0.39023 
37.8 0.608005 0.391995 
37.9 0.606247 0.393753 
38 0.604495 0.395505 
38.1 0.602748 0.397252 
38.2 0.601008 0.398992 
38.3 0.599274 0.400726 
38.4 0.597547 0.402453 
38.5 0.595826 0.404174 
38.6 0.594111 0.405889 
38.7 0.592404 0.407596 
38.8 0.590703 0.409297 
38.9 0.589009 0.410991 
39 0.587322 0.412678 
39.1 0.585642 0.414358 
39.2 0.583969 0.416031 
39.3 0.582303 0.417697 
39.4 0.580644 0.419356 
39.5 0.578993 0.421007 
39.6 0.577349 0.422651 
39.7 0.575713 0.424287 
39.8 0.574084 0.425916 
39.9 0.572463 0.427537 
40 0.57085 0.42915 
40.1 0.569244 0.430756 
40.2 0.567647 0.432353 
40.3 0.566057 0.433943 
40.4 0.564475 0.435525 
40.5 0.562901 0.437099 
40.6 0.561336 0.438664 
40.7 0.559778 0.440222 
40.8 0.558229 0.441771 
40.9 0.556687 0.443313 
41 0.555155 0.444845 
41.1 0.55363 0.44637 
41.2 0.552114 0.447886 
41.3 0.550606 0.449394 
41.4 0.549107 0.450893 
41.5 0.547616 0.452384 
41.6 0.546134 0.453866 
41.7 0.544661 0.455339 
41.8 0.543196 0.456804 
41.9 0.54174 0.45826 
42 0.540292 0.459708 
42.1 0.538854 0.461146 
42.2 0.537424 0.462576 
42.3 0.536003 0.463997 
42.4 0.53459 0.46541 
42.5 0.533187 0.466813 
42.6 0.531792 0.468208 
42.7 0.530406 0.469594 
42.8 0.529029 0.470971 
42.9 0.527662 0.472338 
43 0.526303 0.473697 
43.1 0.524953 0.475047 
43.2 0.523612 0.476388 
43.3 0.52228 0.47772 
43.4 0.520956 0.479044 
43.5 0.519642 0.480358 
43.6 0.518337 0.481663 
43.7 0.517041 0.482959 
43.8 0.515754 0.484246 
43.9 0.514476 0.485524 
44 0.513207 0.486793 
44.1 0.511948 0.488052 
44.2 0.510697 0.489303 
44.3 0.509455 0.490545 
44.4 0.508222 0.491778 
44.5 0.506998 0.493002 
44.6 0.505783 0.494217 
44.7 0.504577 0.495423 
44.8 0.503381 0.496619 
44.9 0.502193 0.497807 
45 0.501014 0.498986 
45.1 0.499844 0.500156 
45.2 0.498683 0.501317 
45.3 0.497531 0.502469 
45.4 0.496388 0.503612 
45.5 0.495253 0.504747 
45.6 0.494128 0.505872 
45.7 0.493011 0.506989 
45.8 0.491904 0.508096 
45.9 0.490805 0.509195 
46 0.489715 0.510285 
46.1 0.488633 0.511367 
46.2 0.487561 0.512439 
46.3 0.486497 0.513503 
46.4 0.485442 0.514558 
46.5 0.484395 0.515605 
46.6 0.483358 0.516642 
46.7 0.482328 0.517672 
46.8 0.481308 0.518692 
46.9 0.480296 0.519704 
47 0.479292 0.520708 
47.1 0.478297 0.521703 
47.2 0.47731 0.52269 
47.3 0.476332 0.523668 
47.4 0.475362 0.524638 
47.5 0.474401 0.525599 
47.6 0.473448 0.526552 
47.7 0.472503 0.527497 
47.8 0.471566 0.528434 
47.9 0.470638 0.529362 
48 0.469717 0.530283 
48.1 0.468805 0.531195 
48.2 0.467901 0.532099 
48.3 0.467005 0.532995 
48.4 0.466118 0.533882 
48.5 0.465238 0.534762 
48.6 0.464366 0.535634 
48.7 0.463501 0.536499 
48.8 0.462645 0.537355 
48.9 0.461797 0.538203 
49 0.460956 0.539044 
49.1 0.460123 0.539877 
49.2 0.459298 0.540702 
49.3 0.45848 0.54152 
49.4 0.45767 0.54233 
49.5 0.456867 0.543133 
49.6 0.456072 0.543928 
49.7 0.455285 0.544715 
49.8 0.454505 0.545495 
49.9 0.453732 0.546268 
50 0.452966 0.547034 
50.1 0.452208 0.547792 
50.2 0.451457 0.548543 
50.3 0.450713 0.549287 
50.4 0.449977 0.550023 
50.5 0.449247 0.550753 
50.6 0.448525 0.551475 
50.7 0.447809 0.552191 
50.8 0.4471 0.5529 
50.9 0.446399 0.553601 
51 0.445704 0.554296 
51.1 0.445016 0.554984 
51.2 0.444335 0.555665 
51.3 0.44366 0.55634 
51.4 0.442992 0.557008 
51.5 0.442331 0.557669 
51.6 0.441676 0.558324 
51.7 0.441028 0.558972 
51.8 0.440386 0.559614 
51.9 0.439751 0.560249 
52 0.439122 0.560878 
52.1 0.438499 0.561501 
52.2 0.437883 0.562117 
52.3 0.437272 0.562728 
52.4 0.436669 0.563331 
52.5 0.436071 0.563929 
52.6 0.435479 0.564521 
52.7 0.434893 0.565107 
52.8 0.434313 0.565687 
52.9 0.43374 0.56626 
53 0.433172 0.566828 
53.1 0.43261 0.56739 
53.2 0.432053 0.567947 
53.3 0.431503 0.568497 
53.4 0.430958 0.569042 
53.5 0.430419 0.569581 
53.6 0.429885 0.570115 
53.7 0.429357 0.570643 
53.8 0.428835 0.571165 
53.9 0.428318 0.571682 
54 0.427806 0.572194 
54.1 0.4273 0.5727 
54.2 0.426799 0.573201 
54.3 0.426303 0.573697 
54.4 0.425813 0.574187 
54.5 0.425327 0.574673 
54.6 0.424847 0.575153 
54.7 0.424372 0.575628 
54.8 0.423902 0.576098 
54.9 0.423437 0.576563 
55 0.422977 0.577023 
55.1 0.422522 0.577478 
55.2 0.422072 0.577928 
55.3 0.421627 0.578373 
55.4 0.421186 0.578814 
55.5 0.42075 0.57925 
55.6 0.420319 0.579681 
55.7 0.419893 0.580107 
55.8 0.419471 0.580529 
55.9 0.419054 0.580946 
56 0.418641 0.581359 
56.1 0.418233 0.581767 
56.2 0.417829 0.582171 
56.3 0.417429 0.582571 
56.4 0.417034 0.582966 
56.5 0.416643 0.583357 
56.6 0.416257 0.583743 
56.7 0.415875 0.584125 
56.8 0.415497 0.584503 
56.9 0.415123 0.584877 
57 0.414753 0.585247 
57.1 0.414387 0.585613 
57.2 0.414025 0.585975 
57.3 0.413668 0.586332 
57.4 0.413314 0.586686 
57.5 0.412964 0.587036 
57.6 0.412618 0.587382 
57.7 0.412276 0.587724 
57.8 0.411938 0.588062 
57.9 0.411603 0.588397 
58 0.411272 0.588728 
58.1 0.410945 0.589055 
58.2 0.410622 0.589378 
58.3 0.410302 0.589698 
58.4 0.409986 0.590014 
58.5 0.409673 0.590327 
58.6 0.409364 0.590636 
58.7 0.409058 0.590942 
58.8 0.408756 0.591244 
58.9 0.408457 0.591543 
59 0.408161 0.591839 
59.1 0.407869 0.592131 
59.2 0.40758 0.59242 
59.3 0.407294 0.592706 
59.4 0.407012 0.592988 
59.5 0.406733 0.593267 
59.6 0.406457 0.593543 
59.7 0.406184 0.593816 
59.8 0.405914 0.594086 
59.9 0.405647 0.594353 
60 0.405383 0.594617 
60.1 0.405123 0.594877 
60.2 0.404865 0.595135 
60.3 0.40461 0.59539 
60.4 0.404358 0.595642 
60.5 0.404109 0.595891 
60.6 0.403863 0.596137 
60.7 0.40362 0.59638 
60.8 0.403379 0.596621 
60.9 0.403141 0.596859 
61 0.402906 0.597094 
61.1 0.402674 0.597326 
61.2 0.402444 0.597556 
61.3 0.402217 0.597783 
61.4 0.401992 0.598008 
61.5 0.401771 0.598229 
61.6 0.401551 0.598449 
61.7 0.401334 0.598666 
61.8 0.40112 0.59888 
61.9 0.400908 0.599092 
62 0.400699 0.599301 
62.1 0.400492 0.599508 
62.2 0.400287 0.599713 
62.3 0.400085 0.599915 
62.4 0.399885 0.600115 
62.5 0.399688 0.600312 
62.6 0.399493 0.600507 
62.7 0.3993 0.6007 
62.8 0.399109 0.600891 
62.9 0.398921 0.601079 
63 0.398734 0.601266 
63.1 0.39855 0.60145 
63.2 0.398368 0.601632 
63.3 0.398188 0.601812 
63.4 0.398011 0.601989 
63.5 0.397835 0.602165 
63.6 0.397661 0.602339 
63.7 0.39749 0.60251 
63.8 0.39732 0.60268 
63.9 0.397153 0.602847 
64 0.396987 0.603013 
64.1 0.396823 0.603177 
64.2 0.396661 0.603339 
64.3 0.396502 0.603498 
64.4 0.396344 0.603656 
64.5 0.396187 0.603813 
64.6 0.396033 0.603967 
64.7 0.395881 0.604119 
64.8 0.39573 0.60427 
64.9 0.395581 0.604419 
65 0.395434 0.604566 
65.1 0.395288 0.604712 
65.2 0.395145 0.604855 
65.3 0.395003 0.604997 
65.4 0.394862 0.605138 
65.5 0.394723 0.605277 
65.6 0.394586 0.605414 
65.7 0.394451 0.605549 
65.8 0.394317 0.605683 
65.9 0.394185 0.605815 
66 0.394054 0.605946 
66.1 0.393925 0.606075 
66.2 0.393797 0.606203 
66.3 0.393671 0.606329 
66.4 0.393547 0.606453 
66.5 0.393423 0.606577 
66.6 0.393302 0.606698 
66.7 0.393182 0.606818 
66.8 0.393063 0.606937 
66.9 0.392945 0.607055 
67 0.392829 0.607171 
67.1 0.392715 0.607285 
67.2 0.392601 0.607399 
67.3 0.39249 0.60751 
67.4 0.392379 0.607621 
67.5 0.39227 0.60773 
67.6 0.392162 0.607838 
67.7 0.392055 0.607945 
67.8 0.39195 0.60805 
67.9 0.391845 0.608155 
68 0.391743 0.608257 
68.1 0.391641 0.608359 
68.2 0.39154 0.60846 
68.3 0.391441 0.608559 
68.4 0.391343 0.608657 
68.5 0.391246 0.608754 
68.6 0.39115 0.60885 
68.7 0.391056 0.608944 
68.8 0.390962 0.609038 
68.9 0.39087 0.60913 
69 0.390779 0.609221 
69.1 0.390688 0.609312 
69.2 0.390599 0.609401 
69.3 0.390511 0.609489 
69.4 0.390424 0.609576 
69.5 0.390338 0.609662 
69.6 0.390253 0.609747 
69.7 0.39017 0.60983 
69.8 0.390087 0.609913 
69.9 0.390005 0.609995 
70 0.389924 0.610076 
70.1 0.389844 0.610156 
70.2 0.389765 0.610235 
70.3 0.389687 0.610313 
70.4 0.38961 0.61039 
70.5 0.389534 0.610466 
70.6 0.389459 0.610541 
70.7 0.389384 0.610616 
70.8 0.389311 0.610689 
70.9 0.389238 0.610762 
71 0.389166 0.610834 
71.1 0.389096 0.610904 
71.2 0.389026 0.610974 
71.3 0.388957 0.611043 
71.4 0.388888 0.611112 
71.5 0.388821 0.611179 
71.6 0.388754 0.611246 
71.7 0.388688 0.611312 
71.8 0.388623 0.611377 
71.9 0.388559 0.611441 
72 0.388495 0.611505 
72.1 0.388433 0.611567 
72.2 0.388371 0.611629 
72.3 0.388309 0.611691 
72.4 0.388249 0.611751 
72.5 0.388189 0.611811 
72.6 0.38813 0.61187 
72.7 0.388072 0.611928 
72.8 0.388014 0.611986 
72.9 0.387957 0.612043 
73 0.387901 0.612099 
73.1 0.387845 0.612155 
73.2 0.38779 0.61221 
73.3 0.387736 0.612264 
73.4 0.387682 0.612318 
73.5 0.38763 0.61237 
73.6 0.387577 0.612423 
73.7 0.387526 0.612474 
73.8 0.387475 0.612525 
73.9 0.387424 0.612576 
74 0.387374 0.612626 
74.1 0.387325 0.612675 
74.2 0.387276 0.612724 
74.3 0.387228 0.612772 
74.4 0.387181 0.612819 
74.5 0.387134 0.612866 
74.6 0.387088 0.612912 
74.7 0.387042 0.612958 
74.8 0.386997 0.613003 
74.9 0.386952 0.613048 
75 0.386908 0.613092 
75.1 0.386865 0.613135 
75.2 0.386822 0.613178 
75.3 0.386779 0.613221 
75.4 0.386737 0.613263 
75.5 0.386696 0.613304 
75.6 0.386655 0.613345 
75.7 0.386614 0.613386 
75.8 0.386574 0.613426 
75.9 0.386535 0.613465 
76 0.386495 0.613505 
76.1 0.386457 0.613543 
76.2 0.386419 0.613581 
76.3 0.386381 0.613619 
76.4 0.386344 0.613656 
76.5 0.386307 0.613693 
76.6 0.386271 0.613729 
76.7 0.386235 0.613765 
76.8 0.3862 0.6138 
76.9 0.386165 0.613835 
77 0.38613 0.61387 
77.1 0.386096 0.613904 
77.2 0.386062 0.613938 
77.3 0.386029 0.613971 
77.4 0.385996 0.614004 
77.5 0.385964 0.614036 
77.6 0.385932 0.614068 
77.7 0.3859 0.6141 
77.8 0.385869 0.614131 
77.9 0.385838 0.614162 
78 0.385807 0.614193 
78.1 0.385777 0.614223 
78.2 0.385747 0.614253 
78.3 0.385717 0.614283 
78.4 0.385688 0.614312 
78.5 0.38566 0.61434 
78.6 0.385631 0.614369 
78.7 0.385603 0.614397 
78.8 0.385575 0.614425 
78.9 0.385548 0.614452 
79 0.385521 0.614479 
79.1 0.385494 0.614506 
79.2 0.385468 0.614532 
79.3 0.385442 0.614558 
79.4 0.385416 0.614584 
79.5 0.385391 0.614609 
79.6 0.385365 0.614635 
79.7 0.385341 0.614659 
79.8 0.385316 0.614684 
79.9 0.385292 0.614708 
80 0.385268 0.614732 
80.1 0.385244 0.614756 
80.2 0.385221 0.614779 
80.3 0.385198 0.614802 
80.4 0.385175 0.614825 
80.5 0.385153 0.614847 
80.6 0.38513 0.61487 
80.7 0.385108 0.614892 
80.8 0.385087 0.614913 
80.9 0.385065 0.614935 
81 0.385044 0.614956 
81.1 0.385023 0.614977 
81.2 0.385003 0.614997 
81.3 0.384982 0.615018 
81.4 0.384962 0.615038 
81.5 0.384942 0.615058 
81.6 0.384922 0.615078 
81.7 0.384903 0.615097 
81.8 0.384884 0.615116 
81.9 0.384865 0.615135 
82 0.384846 0.615154 
82.1 0.384828 0.615172 
82.2 0.384809 0.615191 
82.3 0.384791 0.615209 
82.4 0.384773 0.615227 
82.5 0.384756 0.615244 
82.6 0.384738 0.615262 
82.7 0.384721 0.615279 
82.8 0.384704 0.615296 
82.9 0.384688 0.615312 
83 0.384671 0.615329 
83.1 0.384655 0.615345 
83.2 0.384638 0.615362 
83.3 0.384622 0.615378 
83.4 0.384607 0.615393 
83.5 0.384591 0.615409 
83.6 0.384576 0.615424 
83.7 0.384561 0.615439 
83.8 0.384546 0.615454 
83.9 0.384531 0.615469 
84 0.384516 0.615484 
84.1 0.384502 0.615498 
84.2 0.384487 0.615513 
84.3 0.384473 0.615527 
84.4 0.384459 0.615541 
84.5 0.384445 0.615555 
84.6 0.384432 0.615568 
84.7 0.384418 0.615582 
84.8 0.384405 0.615595 
84.9 0.384392 0.615608 
85 0.384379 0.615621 
85.1 0.384366 0.615634 
85.2 0.384354 0.615646 
85.3 0.384341 0.615659 
85.4 0.384329 0.615671 
85.5 0.384317 0.615683 
85.6 0.384305 0.615695 
85.7 0.384293 0.615707 
85.8 0.384281 0.615719 
85.9 0.384269 0.615731 
86 0.384258 0.615742 
86.1 0.384247 0.615753 
86.2 0.384235 0.615765 
86.3 0.384224 0.615776 
86.4 0.384213 0.615787 
86.5 0.384203 0.615797 
86.6 0.384192 0.615808 
86.7 0.384182 0.615818 
86.8 0.384171 0.615829 
86.9 0.384161 0.615839 
87 0.384151 0.615849 
87.1 0.384141 0.615859 
87.2 0.384131 0.615869 
87.3 0.384121 0.615879 
87.4 0.384111 0.615889 
87.5 0.384102 0.615898 
87.6 0.384093 0.615907 
87.7 0.384083 0.615917 
87.8 0.384074 0.615926 
87.9 0.384065 0.615935 
88 0.384056 0.615944 
88.1 0.384047 0.615953 
88.2 0.384038 0.615962 
88.3 0.38403 0.61597 
88.4 0.384021 0.615979 
88.5 0.384013 0.615987 
88.6 0.384005 0.615995 
88.7 0.383996 0.616004 
88.8 0.383988 0.616012 
88.9 0.38398 0.61602 
89 0.383972 0.616028 
89.1 0.383964 0.616036 
89.2 0.383957 0.616043 
89.3 0.383949 0.616051 
89.4 0.383942 0.616058 
89.5 0.383934 0.616066 
89.6 0.383927 0.616073 
89.7 0.383919 0.616081 
89.8 0.383912 0.616088 
89.9 0.383905 0.616095 
90 0.383898 0.616102 
90.1 0.383891 0.616109 
90.2 0.383884 0.616116 
90.3 0.383878 0.616122 
90.4 0.383871 0.616129 
90.5 0.383864 0.616136 
90.6 0.383858 0.616142 
90.7 0.383852 0.616148 
90.8 0.383845 0.616155 
90.9 0.383839 0.616161 
91 0.383833 0.616167 
91.1 0.383827 0.616173 
91.2 0.383821 0.616179 
91.3 0.383815 0.616185 
91.4 0.383809 0.616191 
91.5 0.383803 0.616197 
91.6 0.383797 0.616203 
91.7 0.383791 0.616209 
91.8 0.383786 0.616214 
91.9 0.38378 0.61622 
92 0.383775 0.616225 
92.1 0.383769 0.616231 
92.2 0.383764 0.616236 
92.3 0.383759 0.616241 
92.4 0.383754 0.616246 
92.5 0.383748 0.616252 
92.6 0.383743 0.616257 
92.7 0.383738 0.616262 
92.8 0.383733 0.616267 
92.9 0.383728 0.616272 
93 0.383724 0.616276 
93.1 0.383719 0.616281 
93.2 0.383714 0.616286 
93.3 0.383709 0.616291 
