12.9 0.935324 0.0453063 0.0193694 
13 0.934537 0.0458089 0.0196536 
13.1 0.933743 0.0463163 0.0199409 
13.2 0.93294 0.0468286 0.0202313 
13.3 0.932129 0.0473459 0.0205248 
13.4 0.93131 0.047868 0.0208216 
13.5 0.930483 0.0483951 0.0211215 
13.6 0.929648 0.0489272 0.0214246 
13.7 0.928805 0.0494643 0.021731 
13.8 0.927953 0.0500064 0.0220407 
13.9 0.927093 0.0505537 0.0223537 
14 0.926224 0.051106 0.02267 
14.1 0.925347 0.0516635 0.0229897 
14.2 0.924461 0.0522261 0.0233129 
14.3 0.923567 0.0527939 0.0236395 
14.4 0.922664 0.053367 0.0239695 
14.5 0.921752 0.0539452 0.0243031 
14.6 0.920831 0.0545288 0.0246402 
14.7 0.919902 0.0551176 0.0249809 
14.8 0.918963 0.0557118 0.0253252 
14.9 0.918016 0.0563112 0.0256731 
15 0.917059 0.0569161 0.0260246 
15.1 0.916094 0.0575264 0.0263799 
15.2 0.915119 0.058142 0.0267389 
15.3 0.914135 0.0587631 0.0271017 
15.4 0.913142 0.0593897 0.0274682 
15.5 0.91214 0.0600217 0.0278386 
15.6 0.911128 0.0606593 0.0282129 
15.7 0.910107 0.0613024 0.028591 
15.8 0.909076 0.061951 0.028973 
15.9 0.908036 0.0626052 0.0293591 
16 0.906986 0.063265 0.0297491 
16.1 0.905927 0.0639304 0.0301431 
16.2 0.904857 0.0646014 0.0305412 
16.3 0.903779 0.065278 0.0309434 
16.4 0.90269 0.0659603 0.0313497 
16.5 0.901592 0.0666483 0.0317602 
16.6 0.900483 0.067342 0.0321748 
16.7 0.899365 0.0680413 0.0325937 
16.8 0.898237 0.0687464 0.0330169 
16.9 0.897098 0.0694572 0.0334443 
17 0.89595 0.0701738 0.0338761 
17.1 0.894792 0.0708961 0.0343122 
17.2 0.893623 0.0716242 0.0347528 
17.3 0.892444 0.0723581 0.0351977 
17.4 0.891255 0.0730978 0.0356472 
17.5 0.890056 0.0738432 0.0361011 
17.6 0.888846 0.0745945 0.0365595 
17.7 0.887626 0.0753516 0.0370226 
17.8 0.886395 0.0761145 0.0374902 
17.9 0.885154 0.0768832 0.0379625 
18 0.883903 0.0776577 0.0384394 
18.1 0.882641 0.0784381 0.038921 
18.2 0.881368 0.0792243 0.0394074 
18.3 0.880085 0.0800164 0.0398986 
18.4 0.878791 0.0808143 0.0403945 
18.5 0.877487 0.081618 0.0408953 
18.6 0.876172 0.0824275 0.041401 
18.7 0.874846 0.0832429 0.0419115 
18.8 0.873509 0.0840641 0.0424271 
18.9 0.872161 0.0848912 0.0429476 
19 0.870803 0.085724 0.0434731 
19.1 0.869434 0.0865627 0.0440036 
19.2 0.868054 0.0874071 0.0445392 
19.3 0.866663 0.0882574 0.04508 
19.4 0.865261 0.0891134 0.0456258 
19.5 0.863848 0.0899752 0.0461769 
19.6 0.862424 0.0908428 0.0467332 
19.7 0.860989 0.0917161 0.0472947 
19.8 0.859543 0.0925951 0.0478615 
19.9 0.858087 0.0934799 0.0484336 
20 0.856619 0.0943703 0.049011 
20.1 0.85514 0.0952664 0.0495938 
20.2 0.85365 0.0961682 0.0501821 
20.3 0.852149 0.0970756 0.0507757 
20.4 0.850637 0.0979886 0.0513749 
20.5 0.849113 0.0989072 0.0519795 
20.6 0.847579 0.0998314 0.0525897 
20.7 0.846034 0.100761 0.0532054 
20.8 0.844477 0.101696 0.0538268 
20.9 0.842909 0.102637 0.0544537 
21 0.841331 0.103583 0.0550863 
21.1 0.839741 0.104535 0.0557247 
21.2 0.83814 0.105491 0.0563687 
21.3 0.836528 0.106454 0.0570185 
21.4 0.834905 0.107421 0.0576741 
21.5 0.833271 0.108394 0.0583354 
21.6 0.831625 0.109372 0.0590027 
21.7 0.829969 0.110355 0.0596757 
21.8 0.828302 0.111344 0.0603547 
21.9 0.826623 0.112337 0.0610396 
22 0.824934 0.113335 0.0617305 
22.1 0.823234 0.114339 0.0624273 
22.2 0.821523 0.115347 0.0631301 
22.3 0.8198 0.116361 0.063839 
22.4 0.818067 0.117379 0.0645539 
22.5 0.816323 0.118402 0.065275 
22.6 0.814568 0.119429 0.0660021 
22.7 0.812803 0.120462 0.0667354 
22.8 0.811026 0.121499 0.0674748 
22.9 0.809239 0.12254 0.0682204 
23 0.807441 0.123586 0.0689722 
23.1 0.805633 0.124637 0.0697303 
23.2 0.803814 0.125692 0.0704946 
23.3 0.801984 0.126751 0.0712652 
23.4 0.800144 0.127814 0.0720421 
23.5 0.798293 0.128882 0.0728253 
23.6 0.796432 0.129954 0.0736149 
23.7 0.79456 0.131029 0.0744108 
23.8 0.792678 0.132109 0.0752131 
23.9 0.790786 0.133192 0.0760218 
24 0.788883 0.13428 0.076837 
24.1 0.786971 0.135371 0.0776586 
24.2 0.785048 0.136465 0.0784866 
24.3 0.783116 0.137563 0.0793211 
24.4 0.781173 0.138665 0.0801621 
24.5 0.77922 0.13977 0.0810097 
24.6 0.777258 0.140878 0.0818637 
24.7 0.775286 0.14199 0.0827243 
24.8 0.773304 0.143104 0.0835915 
24.9 0.771313 0.144222 0.0844652 
25 0.769312 0.145342 0.0853455 
25.1 0.767302 0.146466 0.0862324 
25.2 0.765282 0.147592 0.0871259 
25.3 0.763253 0.148721 0.0880261 
25.4 0.761215 0.149852 0.0889328 
25.5 0.759168 0.150986 0.0898462 
25.6 0.757112 0.152122 0.0907663 
25.7 0.755047 0.15326 0.091693 
25.8 0.752973 0.154401 0.0926264 
25.9 0.750891 0.155543 0.0935664 
26 0.7488 0.156687 0.0945131 
26.1 0.7467 0.157834 0.0954665 
26.2 0.744592 0.158981 0.0964267 
26.3 0.742476 0.160131 0.0973934 
26.4 0.740351 0.161282 0.0983669 
26.5 0.738219 0.162434 0.0993471 
26.6 0.736078 0.163588 0.100334 
26.7 0.73393 0.164742 0.101328 
26.8 0.731774 0.165898 0.102328 
26.9 0.729611 0.167054 0.103335 
27 0.72744 0.168212 0.104349 
27.1 0.725261 0.16937 0.105369 
27.2 0.723076 0.170528 0.106396 
27.3 0.720883 0.171687 0.10743 
27.4 0.718683 0.172846 0.10847 
27.5 0.716477 0.174005 0.109518 
27.6 0.714264 0.175165 0.110572 
27.7 0.712044 0.176324 0.111632 
27.8 0.709818 0.177483 0.112699 
27.9 0.707585 0.178642 0.113773 
28 0.705346 0.1798 0.114854 
28.1 0.703101 0.180958 0.115941 
28.2 0.700851 0.182115 0.117034 
28.3 0.698594 0.183271 0.118135 
28.4 0.696332 0.184426 0.119242 
28.5 0.694065 0.18558 0.120355 
28.6 0.691792 0.186732 0.121475 
28.7 0.689514 0.187884 0.122602 
28.8 0.687231 0.189033 0.123735 
28.9 0.684943 0.190181 0.124875 
29 0.682651 0.191328 0.126021 
29.1 0.680354 0.192472 0.127174 
29.2 0.678052 0.193614 0.128333 
29.3 0.675746 0.194755 0.129499 
29.4 0.673437 0.195892 0.130671 
29.5 0.671123 0.197028 0.13185 
29.6 0.668805 0.19816 0.133034 
29.7 0.666484 0.19929 0.134226 
29.8 0.664159 0.200418 0.135423 
29.9 0.661831 0.201542 0.136627 
30 0.6595 0.202663 0.137837 
30.1 0.657166 0.20378 0.139053 
30.2 0.654829 0.204895 0.140276 
30.3 0.65249 0.206005 0.141505 
30.4 0.650148 0.207113 0.14274 
30.5 0.647803 0.208216 0.143981 
30.6 0.645457 0.209315 0.145228 
30.7 0.643108 0.21041 0.146481 
30.8 0.640758 0.211501 0.14774 
30.9 0.638406 0.212588 0.149006 
31 0.636053 0.21367 0.150277 
31.1 0.633698 0.214748 0.151554 
31.2 0.631342 0.215821 0.152837 
31.3 0.628985 0.216889 0.154126 
31.4 0.626627 0.217952 0.155421 
31.5 0.624269 0.21901 0.156721 
31.6 0.62191 0.220063 0.158027 
31.7 0.619551 0.22111 0.159339 
31.8 0.617191 0.222152 0.160657 
31.9 0.614832 0.223188 0.16198 
32 0.612473 0.224219 0.163309 
32.1 0.610114 0.225243 0.164643 
32.2 0.607756 0.226262 0.165983 
32.3 0.605398 0.227274 0.167328 
32.4 0.603041 0.228281 0.168678 
32.5 0.600685 0.22928 0.170034 
32.6 0.598331 0.230274 0.171395 
32.7 0.595978 0.231261 0.172762 
32.8 0.593626 0.232241 0.174133 
32.9 0.591276 0.233214 0.17551 
33 0.588928 0.234181 0.176892 
33.1 0.586581 0.23514 0.178279 
33.2 0.584237 0.236092 0.17967 
33.3 0.581896 0.237037 0.181067 
33.4 0.579556 0.237975 0.182469 
33.5 0.57722 0.238905 0.183875 
33.6 0.574886 0.239828 0.185286 
33.7 0.572555 0.240743 0.186702 
33.8 0.570227 0.24165 0.188123 
33.9 0.567903 0.242549 0.189548 
34 0.565582 0.24344 0.190978 
34.1 0.563264 0.244324 0.192412 
34.2 0.560951 0.245199 0.193851 
34.3 0.558641 0.246066 0.195293 
34.4 0.556335 0.246924 0.196741 
34.5 0.554033 0.247775 0.198192 
34.6 0.551736 0.248616 0.199648 
34.7 0.549443 0.249449 0.201108 
34.8 0.547155 0.250274 0.202572 
34.9 0.544871 0.251089 0.20404 
35 0.542592 0.251896 0.205512 
35.1 0.540319 0.252694 0.206987 
35.2 0.53805 0.253483 0.208467 
35.3 0.535787 0.254263 0.20995 
35.4 0.53353 0.255033 0.211437 
35.5 0.531278 0.255795 0.212928 
35.6 0.529031 0.256547 0.214422 
35.7 0.526791 0.25729 0.215919 
35.8 0.524556 0.258023 0.21742 
35.9 0.522328 0.258747 0.218925 
36 0.520106 0.259462 0.220433 
36.1 0.51789 0.260167 0.221943 
36.2 0.51568 0.260862 0.223458 
36.3 0.513478 0.261548 0.224975 
36.4 0.511281 0.262224 0.226495 
36.5 0.509092 0.26289 0.228018 
36.6 0.50691 0.263546 0.229544 
36.7 0.504735 0.264193 0.231073 
36.8 0.502567 0.264829 0.232604 
36.9 0.500406 0.265456 0.234139 
37 0.498252 0.266072 0.235675 
37.1 0.496107 0.266679 0.237215 
37.2 0.493968 0.267275 0.238757 
37.3 0.491838 0.267861 0.240301 
37.4 0.489715 0.268438 0.241848 
37.5 0.4876 0.269004 0.243396 
37.6 0.485493 0.26956 0.244948 
37.7 0.483394 0.270105 0.246501 
37.8 0.481304 0.270641 0.248056 
37.9 0.479221 0.271166 0.249613 
38 0.477147 0.271681 0.251172 
38.1 0.475082 0.272185 0.252733 
38.2 0.473025 0.27268 0.254296 
38.3 0.470976 0.273164 0.25586 
38.4 0.468937 0.273637 0.257426 
38.5 0.466906 0.2741 0.258994 
38.6 0.464884 0.274553 0.260563 
38.7 0.462871 0.274996 0.262133 
38.8 0.460866 0.275428 0.263705 
38.9 0.458871 0.27585 0.265278 
39 0.456885 0.276262 0.266853 
39.1 0.454909 0.276663 0.268428 
39.2 0.452941 0.277054 0.270005 
39.3 0.450983 0.277434 0.271582 
39.4 0.449035 0.277805 0.273161 
39.5 0.447096 0.278165 0.27474 
39.6 0.445166 0.278514 0.27632 
39.7 0.443246 0.278853 0.277901 
39.8 0.441335 0.279182 0.279482 
39.9 0.439435 0.279501 0.281064 
40 0.437544 0.27981 0.282647 
40.1 0.435662 0.280108 0.28423 
40.2 0.433791 0.280396 0.285813 
40.3 0.43193 0.280674 0.287397 
40.4 0.430078 0.280942 0.28898 
40.5 0.428236 0.281199 0.290565 
40.6 0.426405 0.281447 0.292149 
40.7 0.424583 0.281684 0.293733 
40.8 0.422772 0.281911 0.295317 
40.9 0.42097 0.282129 0.296901 
41 0.419179 0.282336 0.298485 
41.1 0.417398 0.282534 0.300068 
41.2 0.415627 0.282721 0.301652 
41.3 0.413866 0.282899 0.303235 
41.4 0.412116 0.283067 0.304817 
41.5 0.410376 0.283225 0.306399 
41.6 0.408646 0.283373 0.307981 
41.7 0.406927 0.283512 0.309562 
41.8 0.405218 0.283641 0.311142 
41.9 0.403519 0.28376 0.312721 
42 0.40183 0.28387 0.3143 
42.1 0.400152 0.28397 0.315878 
42.2 0.398485 0.284061 0.317454 
42.3 0.396828 0.284142 0.31903 
42.4 0.395181 0.284214 0.320605 
42.5 0.393545 0.284277 0.322178 
42.6 0.391919 0.28433 0.323751 
42.7 0.390304 0.284375 0.325322 
42.8 0.388699 0.28441 0.326892 
42.9 0.387104 0.284436 0.32846 
43 0.38552 0.284453 0.330027 
43.1 0.383947 0.284461 0.331593 
43.2 0.382384 0.28446 0.333157 
43.3 0.380831 0.28445 0.334719 
43.4 0.379289 0.284431 0.33628 
43.5 0.377757 0.284404 0.337839 
43.6 0.376236 0.284368 0.339396 
43.7 0.374725 0.284323 0.340952 
43.8 0.373225 0.28427 0.342506 
43.9 0.371735 0.284208 0.344057 
44 0.370255 0.284138 0.345607 
44.1 0.368786 0.28406 0.347154 
44.2 0.367327 0.283973 0.3487 
44.3 0.365879 0.283878 0.350243 
44.4 0.364441 0.283775 0.351784 
44.5 0.363013 0.283663 0.353323 
44.6 0.361596 0.283544 0.35486 
44.7 0.360189 0.283417 0.356394 
44.8 0.358792 0.283282 0.357926 
44.9 0.357406 0.283139 0.359455 
45 0.35603 0.282988 0.360982 
45.1 0.354664 0.28283 0.362507 
45.2 0.353308 0.282664 0.364028 
45.3 0.351962 0.28249 0.365547 
45.4 0.350627 0.282309 0.367064 
45.5 0.349302 0.282121 0.368577 
45.6 0.347987 0.281925 0.370088 
45.7 0.346681 0.281722 0.371596 
45.8 0.345386 0.281512 0.373101 
45.9 0.344101 0.281295 0.374604 
46 0.342826 0.281071 0.376103 
46.1 0.341561 0.28084 0.377599 
46.2 0.340306 0.280602 0.379092 
46.3 0.339061 0.280357 0.380582 
46.4 0.337826 0.280105 0.382069 
46.5 0.3366 0.279847 0.383553 
46.6 0.335385 0.279582 0.385033 
46.7 0.334179 0.279311 0.38651 
46.8 0.332983 0.279033 0.387984 
46.9 0.331796 0.278749 0.389455 
47 0.33062 0.278458 0.390922 
47.1 0.329453 0.278162 0.392386 
47.2 0.328295 0.277859 0.393846 
47.3 0.327147 0.27755 0.395303 
47.4 0.326009 0.277235 0.396756 
47.5 0.32488 0.276914 0.398206 
47.6 0.323761 0.276588 0.399652 
47.7 0.322651 0.276255 0.401094 
47.8 0.32155 0.275917 0.402533 
47.9 0.320459 0.275573 0.403968 
48 0.319377 0.275224 0.405399 
48.1 0.318304 0.274869 0.406827 
48.2 0.31724 0.274509 0.408251 
48.3 0.316186 0.274144 0.409671 
48.4 0.315141 0.273773 0.411087 
48.5 0.314105 0.273397 0.412499 
48.6 0.313077 0.273016 0.413907 
48.7 0.312059 0.27263 0.415311 
48.8 0.31105 0.272239 0.416711 
48.9 0.31005 0.271843 0.418107 
49 0.309059 0.271442 0.4195 
49.1 0.308076 0.271036 0.420888 
49.2 0.307103 0.270626 0.422272 
49.3 0.306138 0.270211 0.423651 
49.4 0.305181 0.269791 0.425027 
49.5 0.304234 0.269368 0.426399 
49.6 0.303295 0.268939 0.427766 
49.7 0.302365 0.268507 0.429129 
49.8 0.301443 0.26807 0.430488 
49.9 0.300529 0.267628 0.431842 
50 0.299624 0.267183 0.433192 
50.1 0.298728 0.266734 0.434538 
50.2 0.29784 0.266281 0.43588 
50.3 0.29696 0.265823 0.437217 
50.4 0.296088 0.265362 0.43855 
50.5 0.295225 0.264897 0.439878 
50.6 0.29437 0.264429 0.441202 
50.7 0.293522 0.263956 0.442521 
50.8 0.292683 0.26348 0.443836 
50.9 0.291852 0.263001 0.445147 
51 0.291029 0.262518 0.446453 
51.1 0.290214 0.262032 0.447754 
51.2 0.289407 0.261542 0.449051 
51.3 0.288608 0.261049 0.450343 
51.4 0.287816 0.260553 0.451631 
51.5 0.287033 0.260054 0.452914 
51.6 0.286256 0.259551 0.454192 
51.7 0.285488 0.259046 0.455466 
51.8 0.284727 0.258537 0.456735 
51.9 0.283974 0.258026 0.458 
52 0.283228 0.257512 0.45926 
52.1 0.28249 0.256995 0.460515 
52.2 0.281759 0.256475 0.461765 
52.3 0.281036 0.255953 0.463011 
52.4 0.28032 0.255428 0.464252 
52.5 0.279611 0.2549 0.465488 
52.6 0.27891 0.25437 0.46672 
52.7 0.278216 0.253838 0.467946 
52.8 0.277529 0.253303 0.469168 
52.9 0.276849 0.252766 0.470385 
53 0.276176 0.252227 0.471598 
53.1 0.27551 0.251685 0.472805 
53.2 0.274851 0.251141 0.474008 
53.3 0.274199 0.250595 0.475206 
53.4 0.273554 0.250047 0.476399 
53.5 0.272916 0.249497 0.477587 
53.6 0.272285 0.248945 0.47877 
53.7 0.27166 0.248391 0.479949 
53.8 0.271042 0.247836 0.481122 
53.9 0.270431 0.247278 0.482291 
54 0.269826 0.246719 0.483455 
54.1 0.269228 0.246158 0.484613 
54.2 0.268637 0.245595 0.485767 
54.3 0.268052 0.245031 0.486917 
54.4 0.267474 0.244466 0.488061 
54.5 0.266902 0.243898 0.4892 
54.6 0.266336 0.24333 0.490334 
54.7 0.265777 0.24276 0.491464 
54.8 0.265224 0.242188 0.492588 
54.9 0.264677 0.241615 0.493708 
55 0.264136 0.241041 0.494822 
55.1 0.263602 0.240466 0.495932 
55.2 0.263074 0.23989 0.497037 
55.3 0.262551 0.239312 0.498136 
55.4 0.262035 0.238734 0.499231 
55.5 0.261525 0.238154 0.500321 
55.6 0.261021 0.237573 0.501406 
55.7 0.260523 0.236992 0.502486 
55.8 0.26003 0.236409 0.503561 
55.9 0.259543 0.235826 0.504631 
56 0.259063 0.235241 0.505696 
56.1 0.258588 0.234656 0.506756 
56.2 0.258118 0.23407 0.507811 
56.3 0.257655 0.233484 0.508861 
56.4 0.257197 0.232897 0.509907 
56.5 0.256744 0.232309 0.510947 
56.6 0.256297 0.23172 0.511982 
56.7 0.255856 0.231131 0.513012 
56.8 0.25542 0.230542 0.514038 
56.9 0.25499 0.229952 0.515058 
57 0.254565 0.229361 0.516074 
57.1 0.254145 0.228771 0.517084 
57.2 0.253731 0.228179 0.51809 
57.3 0.253322 0.227588 0.51909 
57.4 0.252918 0.226996 0.520086 
57.5 0.25252 0.226403 0.521077 
57.6 0.252126 0.225811 0.522063 
57.7 0.251738 0.225218 0.523044 
57.8 0.251355 0.224626 0.52402 
57.9 0.250977 0.224033 0.524991 
58 0.250604 0.223439 0.525957 
58.1 0.250236 0.222846 0.526918 
58.2 0.249873 0.222253 0.527874 
58.3 0.249515 0.22166 0.528826 
58.4 0.249161 0.221067 0.529772 
58.5 0.248813 0.220473 0.530714 
58.6 0.24847 0.21988 0.53165 
58.7 0.248131 0.219287 0.532582 
58.8 0.247797 0.218694 0.533509 
58.9 0.247468 0.218102 0.534431 
59 0.247143 0.217509 0.535348 
59.1 0.246823 0.216917 0.53626 
59.2 0.246508 0.216325 0.537168 
59.3 0.246197 0.215733 0.53807 
59.4 0.245891 0.215141 0.538968 
59.5 0.245589 0.21455 0.539861 
59.6 0.245292 0.213959 0.540749 
59.7 0.244999 0.213369 0.541632 
59.8 0.244711 0.212778 0.542511 
59.9 0.244427 0.212189 0.543384 
60 0.244147 0.2116 0.544253 
60.1 0.243872 0.211011 0.545117 
60.2 0.243601 0.210422 0.545976 
60.3 0.243335 0.209835 0.546831 
60.4 0.243072 0.209247 0.54768 
60.5 0.242814 0.208661 0.548525 
60.6 0.24256 0.208075 0.549366 
60.7 0.24231 0.207489 0.550201 
60.8 0.242064 0.206904 0.551032 
60.9 0.241823 0.20632 0.551858 
61 0.241585 0.205736 0.552679 
61.1 0.241351 0.205153 0.553495 
61.2 0.241122 0.204571 0.554307 
61.3 0.240896 0.20399 0.555114 
61.4 0.240674 0.203409 0.555917 
61.5 0.240456 0.202829 0.556715 
61.6 0.240242 0.20225 0.557508 
61.7 0.240032 0.201671 0.558296 
61.8 0.239826 0.201094 0.55908 
61.9 0.239624 0.200517 0.559859 
62 0.239425 0.199941 0.560634 
62.1 0.23923 0.199366 0.561404 
62.2 0.239039 0.198792 0.562169 
62.3 0.238851 0.198219 0.56293 
62.4 0.238667 0.197646 0.563687 
62.5 0.238487 0.197075 0.564438 
62.6 0.23831 0.196505 0.565185 
62.7 0.238137 0.195935 0.565928 
62.8 0.237967 0.195367 0.566666 
62.9 0.237801 0.194799 0.567399 
63 0.237639 0.194233 0.568128 
63.1 0.23748 0.193667 0.568853 
63.2 0.237324 0.193103 0.569573 
63.3 0.237172 0.192539 0.570289 
63.4 0.237023 0.191977 0.571 
63.5 0.236878 0.191416 0.571706 
63.6 0.236736 0.190856 0.572408 
63.7 0.236597 0.190297 0.573106 
63.8 0.236462 0.189739 0.573799 
63.9 0.23633 0.189182 0.574488 
64 0.236201 0.188626 0.575173 
64.1 0.236075 0.188072 0.575853 
64.2 0.235953 0.187519 0.576529 
64.3 0.235833 0.186966 0.5772 
64.4 0.235717 0.186415 0.577867 
64.5 0.235604 0.185866 0.57853 
64.6 0.235494 0.185317 0.579188 
64.7 0.235388 0.18477 0.579843 
64.8 0.235284 0.184224 0.580492 
64.9 0.235183 0.183679 0.581138 
65 0.235086 0.183135 0.581779 
65.1 0.234991 0.182593 0.582416 
65.2 0.234899 0.182052 0.583049 
65.3 0.234811 0.181512 0.583677 
65.4 0.234725 0.180973 0.584302 
65.5 0.234642 0.180436 0.584922 
65.6 0.234562 0.1799 0.585538 
65.7 0.234485 0.179366 0.586149 
65.8 0.234411 0.178832 0.586757 
65.9 0.234339 0.1783 0.58736 
66 0.234271 0.17777 0.58796 
66.1 0.234205 0.17724 0.588555 
66.2 0.234142 0.176712 0.589146 
66.3 0.234082 0.176186 0.589733 
66.4 0.234024 0.175661 0.590315 
66.5 0.233969 0.175137 0.590894 
66.6 0.233917 0.174614 0.591469 
66.7 0.233867 0.174093 0.592039 
66.8 0.233821 0.173573 0.592606 
66.9 0.233776 0.173055 0.593168 
67 0.233735 0.172538 0.593727 
67.1 0.233696 0.172023 0.594282 
67.2 0.233659 0.171509 0.594832 
67.3 0.233626 0.170996 0.595379 
67.4 0.233594 0.170485 0.595921 
67.5 0.233565 0.169975 0.59646 
67.6 0.233539 0.169466 0.596995 
67.7 0.233515 0.168959 0.597525 
67.8 0.233494 0.168454 0.598052 
67.9 0.233475 0.16795 0.598575 
68 0.233458 0.167447 0.599095 
68.1 0.233444 0.166946 0.59961 
68.2 0.233433 0.166446 0.600121 
68.3 0.233423 0.165948 0.600629 
68.4 0.233416 0.165451 0.601133 
