20.6 0.0869744 0.117255 0.456637 0.339134 
20.7 0.0857512 0.116223 0.456643 0.341383 
20.8 0.0845466 0.115193 0.456629 0.343632 
20.9 0.0833605 0.114166 0.456593 0.34588 
21 0.0821924 0.113141 0.456538 0.348128 
21.1 0.0810423 0.112119 0.456463 0.350376 
21.2 0.07991 0.1111 0.456367 0.352623 
21.3 0.0787951 0.110084 0.456252 0.354869 
21.4 0.0776974 0.109071 0.456117 0.357114 
21.5 0.0766168 0.108062 0.455962 0.359359 
21.6 0.0755531 0.107056 0.455788 0.361602 
21.7 0.0745059 0.106054 0.455595 0.363844 
21.8 0.0734751 0.105056 0.455384 0.366085 
21.9 0.0724605 0.104062 0.455153 0.368325 
22 0.0714619 0.103071 0.454903 0.370563 
22.1 0.0704789 0.102085 0.454636 0.3728 
22.2 0.0695116 0.101104 0.45435 0.375035 
22.3 0.0685595 0.100127 0.454046 0.377268 
22.4 0.0676225 0.0991541 0.453724 0.3795 
22.5 0.0667004 0.0981862 0.453384 0.38173 
22.6 0.065793 0.0972231 0.453027 0.383957 
22.7 0.0649001 0.0962649 0.452652 0.386183 
22.8 0.0640215 0.0953117 0.45226 0.388407 
22.9 0.063157 0.0943637 0.451851 0.390628 
23 0.0623063 0.0934208 0.451426 0.392847 
23.1 0.0614693 0.0924833 0.450984 0.395064 
23.2 0.0606458 0.0915512 0.450525 0.397278 
23.3 0.0598356 0.0906245 0.45005 0.399489 
23.4 0.0590385 0.0897033 0.44956 0.401698 
23.5 0.0582543 0.0887878 0.449053 0.403905 
23.6 0.0574829 0.087878 0.448531 0.406108 
23.7 0.0567239 0.086974 0.447993 0.408309 
23.8 0.0559773 0.0860758 0.44744 0.410506 
23.9 0.0552429 0.0851836 0.446873 0.412701 
24 0.0545204 0.0842973 0.44629 0.414893 
24.1 0.0538098 0.083417 0.445692 0.417081 
24.2 0.0531108 0.0825428 0.44508 0.419266 
24.3 0.0524232 0.0816747 0.444454 0.421448 
24.4 0.0517469 0.0808128 0.443814 0.423626 
24.5 0.0510817 0.0799571 0.44316 0.425801 
24.6 0.0504275 0.0791077 0.442492 0.427973 
24.7 0.049784 0.0782645 0.441811 0.430141 
24.8 0.0491511 0.0774278 0.441116 0.432305 
24.9 0.0485287 0.0765974 0.440409 0.434465 
25 0.0479166 0.0757734 0.439688 0.436622 
25.1 0.0473145 0.0749559 0.438955 0.438775 
25.2 0.0467224 0.0741448 0.438209 0.440924 
25.3 0.0461402 0.0733402 0.437451 0.443069 
25.4 0.0455676 0.0725421 0.436681 0.44521 
25.5 0.0450044 0.0717506 0.435899 0.447346 
25.6 0.0444507 0.0709656 0.435105 0.449479 
25.7 0.0439061 0.0701871 0.434299 0.451607 
25.8 0.0433706 0.0694153 0.433482 0.453732 
25.9 0.042844 0.06865 0.432654 0.455852 
26 0.0423262 0.0678913 0.431815 0.457967 
26.1 0.0418171 0.0671393 0.430966 0.460078 
26.2 0.0413164 0.0663938 0.430105 0.462185 
26.3 0.0408241 0.0656549 0.429234 0.464287 
26.4 0.04034 0.0649227 0.428353 0.466384 
26.5 0.039864 0.064197 0.427462 0.468477 
26.6 0.0393959 0.063478 0.426561 0.470565 
26.7 0.0389357 0.0627655 0.42565 0.472648 
26.8 0.0384832 0.0620597 0.42473 0.474727 
26.9 0.0380383 0.0613604 0.423801 0.476801 
27 0.0376009 0.0606677 0.422862 0.47887 
27.1 0.0371708 0.0599815 0.421914 0.480934 
27.2 0.0367479 0.0593019 0.420958 0.482993 
27.3 0.0363321 0.0586289 0.419993 0.485047 
27.4 0.0359233 0.0579623 0.419019 0.487095 
27.5 0.0355214 0.0573023 0.418037 0.489139 
27.6 0.0351262 0.0566487 0.417047 0.491178 
27.7 0.0347377 0.0560016 0.416049 0.493212 
27.8 0.0343557 0.055361 0.415044 0.49524 
27.9 0.0339802 0.0547267 0.41403 0.497263 
28 0.033611 0.0540989 0.41301 0.499281 
28.1 0.033248 0.0534774 0.411982 0.501293 
28.2 0.0328911 0.0528622 0.410946 0.5033 
28.3 0.0325403 0.0522534 0.409904 0.505302 
28.4 0.0321953 0.0516509 0.408856 0.507298 
28.5 0.0318562 0.0510546 0.4078 0.509289 
28.6 0.0315229 0.0504645 0.406738 0.511274 
28.7 0.0311951 0.0498807 0.40567 0.513254 
28.8 0.0308729 0.049303 0.404596 0.515228 
28.9 0.0305562 0.0487314 0.403515 0.517197 
29 0.0302448 0.0481659 0.402429 0.51916 
29.1 0.0299387 0.0476065 0.401337 0.521117 
29.2 0.0296377 0.0470532 0.40024 0.523069 
29.3 0.0293419 0.0465058 0.399137 0.525015 
29.4 0.0290511 0.0459644 0.398029 0.526956 
29.5 0.0287652 0.0454289 0.396916 0.52889 
29.6 0.0284842 0.0448993 0.395798 0.530819 
29.7 0.0282079 0.0443755 0.394675 0.532742 
29.8 0.0279363 0.0438576 0.393547 0.534659 
29.9 0.0276693 0.0433454 0.392415 0.53657 
30 0.0274069 0.0428389 0.391278 0.538476 
30.1 0.0271489 0.0423382 0.390137 0.540376 
30.2 0.0268953 0.0418431 0.388992 0.542269 
30.3 0.026646 0.0413535 0.387843 0.544157 
30.4 0.026401 0.0408696 0.386691 0.546039 
30.5 0.0261601 0.0403912 0.385534 0.547915 
30.6 0.0259234 0.0399182 0.384374 0.549785 
30.7 0.0256906 0.0394507 0.38321 0.551648 
30.8 0.0254619 0.0389886 0.382043 0.553506 
30.9 0.025237 0.0385319 0.380873 0.555358 
31 0.025016 0.0380804 0.3797 0.557204 
31.1 0.0247987 0.0376343 0.378523 0.559044 
31.2 0.0245852 0.0371933 0.377344 0.560877 
31.3 0.0243753 0.0367576 0.376162 0.562705 
31.4 0.024169 0.0363269 0.374978 0.564527 
31.5 0.0239663 0.0359014 0.37379 0.566342 
31.6 0.023767 0.0354809 0.372601 0.568151 
31.7 0.0235711 0.0350654 0.371409 0.569954 
31.8 0.0233786 0.0346549 0.370215 0.571751 
31.9 0.0231894 0.0342493 0.369019 0.573542 
32 0.0230035 0.0338485 0.367821 0.575327 
32.1 0.0228207 0.0334526 0.366621 0.577105 
32.2 0.0226411 0.0330615 0.36542 0.578878 
32.3 0.0224646 0.0326751 0.364217 0.580644 
32.4 0.0222912 0.0322934 0.363012 0.582404 
32.5 0.0221207 0.0319164 0.361806 0.584157 
32.6 0.0219532 0.0315439 0.360598 0.585905 
32.7 0.0217885 0.031176 0.359389 0.587646 
32.8 0.0216268 0.0308127 0.358179 0.589381 
32.9 0.0214678 0.0304538 0.356968 0.59111 
33 0.0213116 0.0300993 0.355757 0.592833 
33.1 0.0211581 0.0297492 0.354544 0.594549 
