0	0.800008	0.000000
1	0.595409	0.000876
2	0.472074	0.000901
3	0.383874	0.000965
4	0.314862	0.001168
5	0.258739	0.001398
6	0.211740	0.001650
7	0.172536	0.001663
8	0.139748	0.001825
9	0.112577	0.001708
10	0.090264	0.001453
11	0.071675	0.001212
12	0.056586	0.001139
13	0.044261	0.000999
14	0.034382	0.000986
15	0.026479	0.000996
16	0.020244	0.000721
17	0.015406	0.000657
18	0.011525	0.000578
19	0.008653	0.000529
20	0.006489	0.000429
21	0.004841	0.000388
22	0.003654	0.000299
23	0.002746	0.000251
24	0.002054	0.000206
25	0.001523	0.000167
26	0.001153	0.000135
27	0.000885	0.000151
28	0.000684	0.000139
29	0.000541	0.000101
30	0.000428	0.000064
31	0.000371	0.000066
32	0.000332	0.000052
33	0.000292	0.000037
34	0.000255	0.000037
35	0.000235	0.000044
36	0.000229	0.000039
37	0.000235	0.000034
38	0.000225	0.000030
39	0.000227	0.000036
40	0.000225	0.000037
41	0.000229	0.000026
42	0.000239	0.000037
43	0.000247	0.000037
44	0.000256	0.000048
45	0.000273	0.000060
46	0.000270	0.000050
47	0.000290	0.000029
48	0.000308	0.000038
49	0.000307	0.000048
50	0.000328	0.000056
51	0.000348	0.000055
52	0.000368	0.000052
53	0.000387	0.000054
54	0.000403	0.000045
55	0.000427	0.000041
56	0.000456	0.000043
57	0.000478	0.000040
58	0.000502	0.000041
59	0.000526	0.000044
60	0.000545	0.000041
61	0.000568	0.000039
62	0.000589	0.000043
63	0.000614	0.000043
64	0.000636	0.000041
65	0.000656	0.000048
66	0.000681	0.000051
67	0.000707	0.000065
68	0.000735	0.000067
69	0.000768	0.000078
70	0.000800	0.000078
71	0.000836	0.000083
72	0.000871	0.000073
73	0.000900	0.000084
74	0.000931	0.000082
75	0.000962	0.000076
76	0.000990	0.000072
77	0.001019	0.000084
78	0.001047	0.000081
79	0.001074	0.000094
80	0.001098	0.000093
81	0.001133	0.000090
82	0.001167	0.000098
83	0.001197	0.000091
84	0.001236	0.000098
85	0.001278	0.000114
86	0.001323	0.000125
87	0.001352	0.000126
88	0.001398	0.000128
89	0.001432	0.000121
90	0.001464	0.000127
91	0.001494	0.000126
92	0.001526	0.000126
93	0.001554	0.000119
94	0.001590	0.000119
95	0.001621	0.000128
96	0.001658	0.000121
97	0.001699	0.000123
98	0.001732	0.000134
99	0.001765	0.000134
100	0.001799	0.000143
101	0.001834	0.000134
102	0.001869	0.000148
103	0.001902	0.000151
104	0.001944	0.000153
105	0.001985	0.000167
106	0.002026	0.000162
107	0.002075	0.000161
108	0.002123	0.000167
109	0.002162	0.000166
110	0.002195	0.000166
111	0.002227	0.000171
112	0.002264	0.000181
113	0.002307	0.000187
114	0.002343	0.000185
115	0.002379	0.000173
116	0.002414	0.000166
117	0.002456	0.000159
118	0.002491	0.000155
119	0.002532	0.000164
120	0.002572	0.000163
121	0.002604	0.000166
122	0.002639	0.000164
123	0.002681	0.000165
124	0.002717	0.000175
125	0.002751	0.000173
126	0.002789	0.000176
127	0.002822	0.000191
128	0.002853	0.000184
129	0.002896	0.000185
130	0.002933	0.000185
131	0.002960	0.000183
132	0.002993	0.000186
133	0.003026	0.000183
134	0.003068	0.000185
135	0.003104	0.000178
136	0.003133	0.000183
137	0.003170	0.000179
138	0.003211	0.000172
139	0.003244	0.000174
140	0.003281	0.000172
141	0.003319	0.000184
142	0.003354	0.000191
143	0.003396	0.000200
144	0.003438	0.000188
145	0.003476	0.000185
146	0.003508	0.000179
147	0.003550	0.000174
148	0.003588	0.000175
149	0.003629	0.000172
150	0.003667	0.000172
