0	0.000000	0.000000
1	0.013420	0.000379
2	0.026009	0.000439
3	0.039107	0.000550
4	0.053292	0.000575
5	0.068905	0.000785
6	0.086205	0.000912
7	0.105146	0.001152
8	0.125722	0.001243
9	0.147758	0.001213
10	0.171128	0.001055
11	0.195042	0.001405
12	0.219825	0.001352
13	0.245716	0.001327
14	0.272006	0.001093
15	0.298866	0.001076
16	0.325730	0.001254
17	0.352798	0.001026
18	0.379087	0.000840
19	0.405334	0.001107
20	0.431376	0.000866
21	0.457003	0.000888
22	0.482015	0.000806
23	0.506620	0.000933
24	0.530404	0.000813
25	0.553702	0.000747
26	0.575860	0.000762
27	0.597560	0.000708
28	0.618461	0.000954
29	0.638353	0.001167
30	0.657604	0.001026
31	0.675894	0.001078
32	0.693485	0.001302
33	0.710257	0.001341
34	0.726534	0.001379
35	0.741897	0.001163
36	0.756568	0.001288
37	0.770373	0.001252
38	0.783593	0.001134
39	0.796318	0.001301
40	0.808153	0.001278
41	0.819386	0.001242
42	0.829922	0.001322
43	0.839867	0.001292
44	0.849244	0.001228
45	0.858328	0.001138
46	0.866752	0.001147
47	0.874728	0.001021
48	0.882269	0.001063
49	0.889429	0.000966
50	0.896170	0.001050
51	0.902541	0.000897
52	0.908465	0.000902
53	0.913963	0.000813
54	0.919119	0.000866
55	0.924183	0.000897
56	0.928826	0.000917
57	0.933193	0.000901
58	0.937350	0.000892
59	0.941143	0.000856
60	0.944813	0.000783
61	0.948255	0.000778
62	0.951353	0.000855
63	0.954304	0.000761
64	0.957237	0.000688
65	0.959922	0.000636
66	0.962404	0.000721
67	0.964666	0.000710
68	0.966896	0.000650
69	0.968892	0.000598
70	0.970810	0.000709
71	0.972627	0.000622
72	0.974286	0.000635
73	0.975821	0.000581
74	0.977203	0.000574
75	0.978536	0.000563
76	0.979838	0.000524
77	0.981032	0.000473
78	0.982134	0.000467
79	0.983291	0.000422
80	0.984263	0.000424
81	0.985214	0.000348
82	0.986065	0.000349
83	0.986833	0.000317
84	0.987591	0.000306
85	0.988277	0.000308
86	0.988885	0.000289
87	0.989489	0.000286
88	0.990002	0.000300
89	0.990523	0.000296
90	0.990988	0.000321
91	0.991441	0.000306
92	0.991885	0.000305
93	0.992250	0.000255
94	0.992634	0.000251
95	0.992973	0.000234
96	0.993286	0.000216
97	0.993589	0.000207
98	0.993863	0.000215
99	0.994087	0.000208
100	0.994314	0.000206
101	0.994521	0.000178
102	0.994701	0.000185
103	0.994906	0.000154
104	0.995063	0.000145
105	0.995221	0.000143
106	0.995377	0.000124
107	0.995507	0.000144
108	0.995628	0.000157
109	0.995729	0.000136
110	0.995853	0.000144
111	0.995957	0.000152
112	0.996062	0.000174
113	0.996111	0.000175
114	0.996202	0.000165
115	0.996261	0.000145
116	0.996330	0.000144
117	0.996370	0.000138
118	0.996420	0.000153
119	0.996445	0.000149
120	0.996478	0.000142
121	0.996501	0.000149
122	0.996531	0.000143
123	0.996532	0.000144
124	0.996546	0.000160
125	0.996559	0.000162
126	0.996565	0.000154
127	0.996579	0.000160
128	0.996592	0.000159
129	0.996592	0.000157
130	0.996594	0.000168
131	0.996600	0.000160
132	0.996593	0.000169
133	0.996588	0.000167
134	0.996576	0.000161
135	0.996566	0.000156
136	0.996557	0.000158
137	0.996543	0.000154
138	0.996516	0.000150
139	0.996503	0.000153
140	0.996484	0.000154
141	0.996456	0.000168
142	0.996434	0.000176
143	0.996406	0.000188
144	0.996375	0.000182
145	0.996346	0.000177
146	0.996322	0.000174
147	0.996287	0.000165
148	0.996257	0.000164
149	0.996224	0.000157
150	0.996200	0.000159
